"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Bench Press (Barbell)",,"Jestem coraz wiekszym gównem w wyciskaniu leżąc.",3,"failure",106,2,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Pull Up (Weighted)",,"",0,"normal",5,9,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Pull Up (Weighted)",,"",1,"normal",5,8,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Pull Up (Weighted)",,"",2,"normal",5,8,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Pull Up (Weighted)",,"",3,"failure",5,7,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Incline Bench Press (Smith Machine)",,"Ostatnia seria - scisla izolacja.",0,"normal",80,7,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Incline Bench Press (Smith Machine)",,"Ostatnia seria - scisla izolacja.",1,"normal",82.5,6,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Incline Bench Press (Smith Machine)",,"Ostatnia seria - scisla izolacja.",2,"failure",62.5,13,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","T Bar Row",,"Ostatnia seria - scisla izolacja.",0,"normal",71.25,10,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","T Bar Row",,"Ostatnia seria - scisla izolacja.",1,"normal",76.25,8,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","T Bar Row",,"Ostatnia seria - scisla izolacja.",2,"failure",57.5,12,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Low Cable Fly Crossovers",,"Ostatnia seria - scisla izolacja.",0,"normal",17.5,11,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Low Cable Fly Crossovers",,"Ostatnia seria - scisla izolacja.",1,"normal",18.75,10,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Low Cable Fly Crossovers",,"Ostatnia seria - scisla izolacja.",2,"failure",13.75,12,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Single Arm Cable Row",,"Ostatnia seria - scisla izolacja.",0,"normal",55,11,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Single Arm Cable Row",,"Ostatnia seria - scisla izolacja.",1,"normal",57.5,10,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Single Arm Cable Row",,"Ostatnia seria - scisla izolacja.",2,"normal",43.5,12,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Lateral Raise (Machine)",,"Ostatnia seria - scisla izolacja.",0,"normal",65,8,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Lateral Raise (Machine)",,"Ostatnia seria - scisla izolacja.",1,"failure",47.5,13,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Rear Delt Reverse Fly (Machine)",,"Ostatnia seria - scisla izolacja.",0,"normal",27.5,7,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Rear Delt Reverse Fly (Machine)",,"Ostatnia seria - scisla izolacja.",1,"failure",20,13,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Bicep Curl (Cable)",0,"Ostatnia seria - scisla izolacja.",0,"normal",36.25,8,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Bicep Curl (Cable)",0,"Ostatnia seria - scisla izolacja.",1,"failure",27.5,12,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Triceps Rope Pushdown",0,"Ostatnia seria - scisla izolacja.",0,"normal",36.25,8,,,
"Poniedziałek - Góra","10 Aug 2026, 19:20","10 Aug 2026, 22:07","","Triceps Rope Pushdown",0,"Ostatnia seria - scisla izolacja.",1,"normal",27.5,12,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Hack Squat (Machine) Kapelanka",,"",0,"normal",149.5,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Hack Squat (Machine) Kapelanka",,"",1,"normal",152,9,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Hack Squat (Machine) Kapelanka",,"",2,"normal",154.5,8,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Leg Extension (Machine) Kapelanka",0,"",0,"normal",96,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Leg Extension (Machine) Kapelanka",0,"",1,"normal",98.5,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Leg Extension (Machine) Kapelanka",0,"",2,"normal",101,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Lying Leg Curl (Machine) Kapelanka",0,"",0,"normal",67,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Lying Leg Curl (Machine) Kapelanka",0,"",1,"normal",69.5,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Lying Leg Curl (Machine) Kapelanka",0,"",2,"normal",72,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Hanging Leg Raise",,"",0,"normal",,19,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Hanging Leg Raise",,"",1,"normal",,17,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Hanging Leg Raise",,"",2,"normal",,16,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",0,"normal",44.5,13,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",1,"normal",46.25,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","8 Aug 2026, 14:09","8 Aug 2026, 15:16","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",2,"normal",46.25,10,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Overhead Press (Smith Machine)",,"",0,"normal",70,9,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Overhead Press (Smith Machine)",,"",1,"normal",75,7,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Overhead Press (Smith Machine)",,"",2,"normal",80,4,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Overhead Press (Smith Machine)",,"",3,"failure",60,11,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Lateral Raise (Dumbbell)",,"",0,"normal",15,17,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Lateral Raise (Dumbbell)",,"",1,"failure",17.5,11,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Single Arm Lateral Raise (Cable)",,"Ja pierodle, 12,5kg mnie zniszczylo",0,"normal",11.25,10,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Single Arm Lateral Raise (Cable)",,"Ja pierodle, 12,5kg mnie zniszczylo",1,"normal",12.5,4,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Face Pull",,"",0,"normal",32.5,13,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Face Pull",,"",1,"normal",33.75,12,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Face Pull",,"",2,"normal",35,11,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Face Pull",,"",3,"failure",27.5,17,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Preacher Curl (Machine)",,"",0,"normal",55,7,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Preacher Curl (Machine)",,"",1,"normal",57.5,6,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Preacher Curl (Machine)",,"",2,"failure",43.5,8,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Skullcrusher (Barbell)",,"",0,"normal",51.5,9,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Skullcrusher (Barbell)",,"",1,"normal",54,6,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Skullcrusher (Barbell)",,"",2,"normal",43.5,12,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Seated Incline Curl (Dumbbell)",0,"",0,"normal",17.5,12,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Seated Incline Curl (Dumbbell)",0,"",1,"normal",20,8,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Triceps Pushdown V-Grip",0,"",0,"normal",45,10,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Triceps Pushdown V-Grip",0,"",1,"normal",46.25,9,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Hammer Curl (Cable)",1,"",0,"normal",38.25,10,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Hammer Curl (Cable)",1,"",1,"normal",40,9,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Single Arm Triceps Pushdown (Cable) (Catana)",1,"",0,"normal",13.75,9,,,
"Piątek - Barki i łapy","7 Aug 2026, 19:12","7 Aug 2026, 21:30","","Single Arm Triceps Pushdown (Cable) (Catana)",1,"",1,"normal",15,6,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Feet Up Bench Press (Barbell)",,"Braklo deczko przy ostatnim - do poprawy, kurwa jego mac.",0,"normal",89.5,10,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Feet Up Bench Press (Barbell)",,"Braklo deczko przy ostatnim - do poprawy, kurwa jego mac.",1,"normal",92,9,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Feet Up Bench Press (Barbell)",,"Braklo deczko przy ostatnim - do poprawy, kurwa jego mac.",2,"failure",94.5,7,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",99.5,10,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",103,9,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",106.5,8,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Lat Pulldown - Close Grip (Cable)",,"",3,"failure",80,12,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Incline Chest Press (Machine)",,"",0,"normal",110,9,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Incline Chest Press (Machine)",,"",1,"normal",112.5,8,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Incline Chest Press (Machine)",,"",2,"failure",115,6,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Incline Chest Press (Machine)",,"",3,"failure",86,12,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Iso-Lateral High Row (Machine)",,"",0,"normal",142.5,10,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Iso-Lateral High Row (Machine)",,"",1,"normal",152.5,8,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Iso-Lateral High Row (Machine)",,"",2,"failure",115,13,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Butterfly (Pec Deck)",,"",0,"normal",115,10,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Butterfly (Pec Deck)",,"",1,"normal",117,8,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Butterfly (Pec Deck)",,"",2,"failure",88,9,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Pullover (Machine)",,"",0,"normal",105,12,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Pullover (Machine)",,"",1,"normal",110,10,,,
"Czwartek - Góra - Hiperchujnia","6 Aug 2026, 18:50","6 Aug 2026, 20:56","","Pullover (Machine)",,"",2,"normal",115,8,,,
"Środa - Dzień cardio","5 Aug 2026, 18:37","5 Aug 2026, 19:28","","Treadmill",,"",0,"normal",,,4,3087,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Warm Up",,"",0,"normal",,,,1200,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Front Squat",,"",0,"normal",106,5,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Front Squat",,"",1,"normal",111,4,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Front Squat",,"",2,"normal",116,3,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Romanian Deadlift (Barbell)",,"",0,"normal",133.5,9,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Romanian Deadlift (Barbell)",,"",1,"normal",143.5,8,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Romanian Deadlift (Barbell)",,"",2,"normal",153.5,6,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Belt Squat (Machine)",,"",0,"normal",170,12,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Belt Squat (Machine)",,"",1,"normal",180,10,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Belt Squat (Machine)",,"",2,"normal",190,10,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Leg Extension (Machine)",0,"",0,"normal",95,11,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Leg Extension (Machine)",0,"",1,"normal",97.5,11,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Leg Extension (Machine)",0,"",2,"normal",100,10,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Lying Leg Curl (Machine)",0,"",0,"normal",57.5,10,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Lying Leg Curl (Machine)",0,"",1,"normal",60,6,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Lying Leg Curl (Machine)",0,"",2,"normal",60,7,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Hip Adduction (Machine)",,"",0,"normal",100,13,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Hip Adduction (Machine)",,"",1,"normal",100,13,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Cable Crunch",,"",0,"normal",55,12,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Cable Crunch",,"",1,"normal",55,12,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Cable Crunch",,"",2,"normal",55,11,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Cable Core Pallof Press",,"",0,"normal",26.25,9,,,
"Wtorek - Dół","4 Aug 2026, 19:08","4 Aug 2026, 21:29","","Cable Core Pallof Press",,"",1,"normal",27.5,8,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Bench Press (Barbell)",,"Jebać plaską na redukcji.",0,"normal",97.5,7,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Bench Press (Barbell)",,"Jebać plaską na redukcji.",1,"normal",100,6,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Bench Press (Barbell)",,"Jebać plaską na redukcji.",2,"normal",102.5,5,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Bench Press (Barbell)",,"Jebać plaską na redukcji.",3,"failure",105,3,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Pull Up",,"",0,"normal",,11,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Pull Up",,"",1,"normal",,10,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Pull Up",,"",2,"normal",,9,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Pull Up",,"",3,"normal",,8,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Incline Bench Press (Smith Machine)",,"",0,"normal",77.5,8,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Incline Bench Press (Smith Machine)",,"",1,"normal",80,7,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Incline Bench Press (Smith Machine)",,"",2,"failure",82.5,5,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","T Bar Row",,"",0,"normal",66,10,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","T Bar Row",,"",1,"normal",71,8,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","T Bar Row",,"",2,"failure",76,8,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Low Cable Fly Crossovers",,"",0,"normal",17.5,10,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Low Cable Fly Crossovers",,"",1,"normal",18.75,9,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Low Cable Fly Crossovers",,"",2,"failure",13.75,11,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Single Arm Cable Row",,"",0,"normal",53.75,11,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Single Arm Cable Row",,"",1,"normal",55,10,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Single Arm Cable Row",,"",2,"normal",41.25,12,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Lateral Raise (Machine)",,"",0,"normal",65,7,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Lateral Raise (Machine)",,"",1,"failure",47.5,11,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",25,10,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",17.5,13,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Bicep Curl (Cable)",0,"",0,"normal",35,8,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Bicep Curl (Cable)",0,"",1,"failure",26.25,12,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Triceps Rope Pushdown",0,"",0,"normal",35,8,,,
"Poniedziałek - Góra","3 Aug 2026, 19:04","3 Aug 2026, 21:09","","Triceps Rope Pushdown",0,"",1,"failure",27.5,12,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Hack Squat (Machine) Kapelanka",,"",0,"normal",147,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Hack Squat (Machine) Kapelanka",,"",1,"normal",149.5,9,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Hack Squat (Machine) Kapelanka",,"",2,"normal",152,8,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Leg Extension (Machine) Kapelanka",0,"",0,"normal",91.5,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Leg Extension (Machine) Kapelanka",0,"",1,"normal",96,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Leg Extension (Machine) Kapelanka",0,"",2,"normal",98.5,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Lying Leg Curl (Machine) Kapelanka",0,"",0,"normal",62.5,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Lying Leg Curl (Machine) Kapelanka",0,"",1,"normal",67,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Lying Leg Curl (Machine) Kapelanka",0,"",2,"normal",69.5,10,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Hanging Leg Raise",,"",0,"normal",,18,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Hanging Leg Raise",,"",1,"normal",,17,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Hanging Leg Raise",,"",2,"normal",,16,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",0,"normal",44.5,12,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",1,"normal",46.25,8,,,
"Gdy brak czasu ci doskwiera, szybka sobota cię sponiewiera.","1 Aug 2026, 12:46","1 Aug 2026, 13:48","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",2,"normal",46.25,10,,,
"Piątek - Barki i łapy","31 Jul 2026, 19:15","31 Jul 2026, 21:30","","Overhead Press (Smith Machine)",,"W koncu 80kg na 4 ruchy, nie wiem jakim cudem.\nOstatnia seria - scisla izolacja do odciecia.",0,"normal",70,8,,,
"Piątek - Barki i łapy","31 Jul 2026, 19:15","31 Jul 2026, 21:30","","Overhead Press (Smith Machine)",,"W koncu 80kg na 4 ruchy, nie wiem jakim cudem.\nOstatnia seria - scisla izolacja do odciecia.",1,"normal",75,6,,,
"Piątek - Barki i łapy","31 Jul 2026, 19:15","31 Jul 2026, 21:30","","Overhead Press (Smith Machine)",,"W koncu 80kg na 4 ruchy, nie wiem jakim cudem.\nOstatnia seria - scisla izolacja do odciecia.",2,"normal",80,4,,,
"Piątek - Barki i łapy","31 Jul 2026, 19:15","31 Jul 2026, 21:30","","Overhead Press (Smith Machine)",,"W koncu 80kg na 4 ruchy, nie wiem jakim cudem.\nOstatnia seria - scisla izolacja do odciecia.",3,"failure",60,11,,,
"Piątek - Barki i łapy","31 Jul 2026, 19:15","31 Jul 2026, 21:30","","Lateral Raise (Dumbbell)",,"",0,"normal",15,16,,,
"Piątek - Barki i łapy","31 Jul 2026, 19:15","31 Jul 2026, 21:30","","Lateral Raise (Dumbbell)",,"",1,"failure",17.5,10,,,
